run_id,pr_number,changed_lines_mapped,status,coverable_changed_lines,random_energy_to_80cov_J,random_energy_to_90cov_J,random_energy_to_95cov_J,random_energy_to_100cov_J,greedy_cov_per_second_energy_to_80cov_J,greedy_cov_per_second_suite_size_at_80cov,greedy_cov_per_second_energy_to_90cov_J,greedy_cov_per_second_suite_size_at_90cov,greedy_cov_per_second_energy_to_95cov_J,greedy_cov_per_second_suite_size_at_95cov,greedy_cov_per_second_energy_to_100cov_J,greedy_cov_per_second_suite_size_at_100cov,greedy_cov_per_joule_energy_to_80cov_J,greedy_cov_per_joule_suite_size_at_80cov,greedy_cov_per_joule_energy_to_90cov_J,greedy_cov_per_joule_suite_size_at_90cov,greedy_cov_per_joule_energy_to_95cov_J,greedy_cov_per_joule_suite_size_at_95cov,greedy_cov_per_joule_energy_to_100cov_J,greedy_cov_per_joule_suite_size_at_100cov
15939174697,4637,107,ok,107,115920.5018666667,137257.0209666667,143062.51040000006,170888.34893333341,701.802,5.0,1199.4560000000001,9.0,1669.871,13.0,2709.809,18.0,701.8019999999999,5.0,1199.3459999999998,9.0,1662.553,13.0,2704.614,18.0
15933955970,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15933290239,4636,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15930837981,4601,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15930647565,4638,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15930439839,4580,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15930235362,4638,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15914045367,4637,107,ok,107,115920.5018666667,137257.0209666667,143062.51040000006,170888.34893333341,701.802,5.0,1199.4560000000001,9.0,1669.871,13.0,2709.809,18.0,701.8019999999999,5.0,1199.3459999999998,9.0,1662.553,13.0,2704.614,18.0
15914033863,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15913406130,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15910068343,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15908419027,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15893466255,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15892925883,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15892612753,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15892150136,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15889976940,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15889717088,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15888947094,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15881608395,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15880352109,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15875478572,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15874872362,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15874318815,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15873917957,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15867759857,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15867576102,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15867438873,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15866940549,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15865991002,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15865756949,4634,291,ok,291,127923.3187,156641.08816666665,171433.90043333342,185092.46686666674,7214.407,29.0,10707.496000000003,40.0,12513.152000000004,55.0,20183.561000000005,67.0,6121.600999999999,36.0,9482.991999999998,52.0,12506.772999999997,59.0,20282.46,68.0
15864521247,4633,4,ok,4,81913.26546666668,81913.26546666668,81913.26546666668,81913.26546666668,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0
15864237863,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15864118735,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15859883892,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15858162916,4633,4,ok,4,81913.26546666668,81913.26546666668,81913.26546666668,81913.26546666668,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0,111.36,1.0
15849785449,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15847682972,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15841562798,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15841084638,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15840219208,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15837291124,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15835006122,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15834881020,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15834442899,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15832181403,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15828937755,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15822647792,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15822243459,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15815852065,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15813377731,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15811536721,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15811463598,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15810574757,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15806482510,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15802417467,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15800035530,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15799476978,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15798523003,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15788362819,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15785621940,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15780816387,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15779255249,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15778577325,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15746234356,4019,23,ok,23,30341.379366666668,30341.379366666668,30341.379366666668,30341.379366666668,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0
15745867537,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15744316711,4019,23,ok,23,30341.379366666668,30341.379366666668,30341.379366666668,30341.379366666668,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0
15743665764,4019,23,ok,23,30341.379366666668,30341.379366666668,30341.379366666668,30341.379366666668,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0
15732036910,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15723790762,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15719315530,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15717691225,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15715984854,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15710197507,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15708973767,4573,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15707859868,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15704721616,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15695138090,4630,118,ok,118,98157.05993333337,113666.65716666672,140183.61203333334,164586.14263333337,382.069,3.0,1202.922,5.0,1549.186,7.0,1929.3279999999997,11.0,382.069,3.0,886.3879999999999,7.0,1807.1519999999998,10.0,1929.3279999999997,11.0
15690605681,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15687927753,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15686926590,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15686496984,4601,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15667699531,4615,1,ok,1,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
15667681349,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15667131697,4573,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15661868753,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15659268906,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15657096468,4019,23,ok,23,30341.379366666668,30341.379366666668,30341.379366666668,30341.379366666668,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0,111.085,1.0
15657046505,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15656559818,4492,87,ok,87,84964.85813333337,84964.85813333337,111837.31613333337,111837.31613333337,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0,108.522,1.0,108.522,1.0,234.457,2.0,234.457,2.0
15656502667,4543,42,ok,42,78875.26343333334,82299.00340000003,92666.18440000004,92666.18440000004,123.777,1.0,244.019,2.0,244.019,2.0,358.523,3.0,123.777,1.0,244.019,2.0,244.019,2.0,353.438,3.0
15656324985,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15654207296,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15652365343,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15650967609,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15650912581,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15650628499,4628,65,ok,65,72747.95293333336,112904.12603333335,127675.5437666667,155169.07933333336,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0,415.566,3.0,527.2909999999999,4.0,651.068,5.0,1106.983,8.0
15650584544,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15646991285,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15638410028,4627,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15635137005,4615,1,ok,1,318.6656666666667,318.6656666666667,318.6656666666667,318.6656666666667,108.549,1.0,108.549,1.0,108.549,1.0,108.549,1.0,108.448,1.0,108.448,1.0,108.448,1.0,108.448,1.0
15634829407,4543,42,ok,42,78875.26343333334,82299.00340000003,92666.18440000004,92666.18440000004,123.777,1.0,244.019,2.0,244.019,2.0,358.523,3.0,123.777,1.0,244.019,2.0,244.019,2.0,353.438,3.0
15632189733,4543,42,ok,42,78875.26343333334,82299.00340000003,92666.18440000004,92666.18440000004,123.777,1.0,244.019,2.0,244.019,2.0,358.523,3.0,123.777,1.0,244.019,2.0,244.019,2.0,353.438,3.0
15627702824,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15626254824,4613,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15626104914,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15625348649,4543,42,ok,42,78875.26343333334,82299.00340000003,92666.18440000004,92666.18440000004,123.777,1.0,244.019,2.0,244.019,2.0,358.523,3.0,123.777,1.0,244.019,2.0,244.019,2.0,353.438,3.0
15624974740,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15624264285,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15623683237,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15623027298,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15621765977,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15619800935,4624,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15618437144,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15618333590,4543,42,ok,42,78875.26343333334,82299.00340000003,92666.18440000004,92666.18440000004,123.777,1.0,244.019,2.0,244.019,2.0,358.523,3.0,123.777,1.0,244.019,2.0,244.019,2.0,353.438,3.0
15618201185,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15617690690,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15617215979,154,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15615222291,4619,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15614710510,4614,12,ok,12,147558.2353666667,147558.2353666667,147558.2353666667,147558.2353666667,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0
15614569375,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15612595796,4619,0,skip_no_changed_lines,0,,,,,,,,,,,,,,,,,,,,
15609698407,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15601707444,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15600946758,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15600244960,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15598190808,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15596793798,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15596559635,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15595657756,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15595304218,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15593455461,4608,3,ok,3,,,,,,,,,,,,,,,,,,,,
15588546489,4614,12,ok,12,147558.2353666667,147558.2353666667,147558.2353666667,147558.2353666667,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0,305.624,3.0
15587817755,4600,152,ok,152,86521.23906666669,86521.23906666669,86521.23906666669,86521.23906666669,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0,122.762,1.0
15580034657,4621,88,ok,88,98413.85886666669,98413.85886666669,119795.60630000004,119795.60630000004,124.345,1.0,241.02800000000002,2.0,615.846,3.0,615.846,3.0,124.345,1.0,241.02800000000002,2.0,615.846,3.0,615.846,3.0
